### Datafile rebinned by Will It Rebin...? 
### Original datafile = /Users/anlarsen/Dropbox/BayesFit/Bayesfit/102/RBS_DDM30mM.dat
### Number of datapoints = 90
   8.9697153900e-03   2.5543045798e-01   9.1231410494e-02   0.0
   9.5676955800e-03   2.8656360110e-01   3.0822392185e-02   0.0
   1.0165675600e-02   2.8836454431e-01   1.8320772432e-02   0.0
   1.0763655500e-02   2.9106567603e-01   1.5112748722e-02   0.0
   1.1361635100e-02   2.9118889575e-01   9.2208114340e-03   0.0
   1.1959614600e-02   2.9342414630e-01   7.3837518027e-03   0.0
   1.2557593900e-02   2.9340457197e-01   7.1977362760e-03   0.0
   1.3155573000e-02   2.9414480132e-01   4.5050987341e-03   0.0
   1.3753551800e-02   2.8821451794e-01   3.7091358773e-03   0.0
   1.4351530500e-02   2.8675379201e-01   2.7449154257e-03   0.0
   1.4949508800e-02   2.8866854174e-01   2.4049747633e-03   0.0
   1.5547487000e-02   2.8561480646e-01   1.7938022703e-03   0.0
   1.6145464800e-02   2.8195507080e-01   1.8007489998e-03   0.0
   1.6743442400e-02   2.8075729236e-01   1.6730206064e-03   0.0
   1.7341419700e-02   2.7661991136e-01   1.4015864385e-03   0.0
   1.7939396700e-02   2.7714772160e-01   1.4391525206e-03   0.0
   1.8537373400e-02   2.7584262802e-01   1.3755223199e-03   0.0
   1.9434337850e-02   2.7243231886e-01   9.8288619260e-04   0.0
   2.0630289300e-02   2.6796672590e-01   8.4361154011e-04   0.0
   2.1826239450e-02   2.6311809609e-01   8.6397552372e-04   0.0
   2.3022188050e-02   2.5730734288e-01   8.0975495681e-04   0.0
   2.4218135100e-02   2.5245589027e-01   7.8568345875e-04   0.0
   2.5414080550e-02   2.4767964541e-01   7.2596207001e-04   0.0
   2.6610024200e-02   2.4223859329e-01   7.2979323291e-04   0.0
   2.7805966150e-02   2.3797730988e-01   8.1968615717e-04   0.0
   2.9001906150e-02   2.3195338299e-01   7.6775810451e-04   0.0
   3.0197844250e-02   2.2844804478e-01   7.3275757685e-04   0.0
   3.1393780250e-02   2.2049973023e-01   7.4396150940e-04   0.0
   3.2888697233e-02   2.1405460659e-01   6.2053131174e-04   0.0
   3.4682593100e-02   2.0489805050e-01   6.0090953725e-04   0.0
   3.6476483700e-02   1.9609798938e-01   5.8481307761e-04   0.0
   3.8270368767e-02   1.8652846432e-01   5.5921303624e-04   0.0
   4.0064247967e-02   1.7692571400e-01   5.1882651224e-04   0.0
   4.1858121167e-02   1.6703793704e-01   5.0442126571e-04   0.0
   4.3651987967e-02   1.5741987971e-01   4.7154402982e-04   0.0
   4.5744823975e-02   1.4658611556e-01   3.8560599208e-04   0.0
   4.8136625150e-02   1.3410377712e-01   3.6331525121e-04   0.0
   5.0528413375e-02   1.2178996326e-01   3.4039578894e-04   0.0
   5.2920187900e-02   1.1033735696e-01   3.2572197914e-04   0.0
   5.5311948200e-02   9.9329557096e-02   3.0822372342e-04   0.0
   5.7703693500e-02   8.8332168136e-02   2.8418558186e-04   0.0
   6.0394387980e-02   7.6510734483e-02   2.3205689612e-04   0.0
   6.3384024660e-02   6.4616242690e-02   2.0844833354e-04   0.0
   6.6373634580e-02   5.3753348471e-02   1.9251011763e-04   0.0
   6.9363216520e-02   4.3303063141e-02   1.6981232015e-04   0.0
   7.2651722250e-02   3.4281870830e-02   1.4060524121e-04   0.0
   7.6239141283e-02   2.5154393989e-02   1.2418493356e-04   0.0
   7.9826514017e-02   1.7805369267e-02   1.0911896564e-04   0.0
   8.3413838233e-02   1.1882706676e-02   9.4777792852e-05   0.0
   8.7300048129e-02   7.5560416489e-03   7.8887463785e-05   0.0
   9.1485128386e-02   4.3508868386e-03   7.3840894759e-05   0.0
   9.5670133000e-02   3.0445039132e-03   7.1333827804e-05   0.0
   9.9855058500e-02   3.1001646807e-03   6.9866590658e-05   0.0
   1.0433881450e-01   4.5706916563e-03   6.5135523122e-05   0.0
   1.0912137937e-01   7.1294442935e-03   6.4457014849e-05   0.0
   1.1390382662e-01   1.0143023686e-02   6.4155688634e-05   0.0
   1.1898504044e-01   1.3929030831e-02   6.0241999365e-05   0.0
   1.2436499233e-01   1.7972954876e-02   6.0768335165e-05   0.0
   1.3004364460e-01   2.1771189350e-02   5.7427704499e-05   0.0
   1.3602096060e-01   2.5209091721e-02   5.7927318264e-05   0.0
   1.4199804730e-01   2.7813302641e-02   5.8520754898e-05   0.0
   1.4827372836e-01   2.9464143510e-02   5.6612123278e-05   0.0
   1.5484795773e-01   3.0029632159e-02   6.1346808003e-05   0.0
   1.6172067508e-01   2.9588171361e-02   6.1270727481e-05   0.0
   1.6889182400e-01   2.8159579742e-02   5.7339151528e-05   0.0
   1.7636133154e-01   2.5961088053e-02   5.2731472528e-05   0.0
   1.8412912962e-01   2.3077016588e-02   4.9805566308e-05   0.0
   1.9219512971e-01   2.0059472058e-02   4.5771363153e-05   0.0
   2.0055925050e-01   1.6908335808e-02   4.4126919506e-05   0.0
   2.0922138707e-01   1.4107929163e-02   4.0461930121e-05   0.0
   2.1848009144e-01   1.1489822653e-02   3.9357648949e-05   0.0
   2.2803654056e-01   9.3893878412e-03   4.0287946607e-05   0.0
   2.3789059282e-01   7.6814264159e-03   3.7176821072e-05   0.0
   2.4834066722e-01   6.2992577310e-03   3.4715524187e-05   0.0
   2.5908798439e-01   5.2015516622e-03   3.3434361379e-05   0.0
   2.7013235821e-01   4.3775455391e-03   3.1873285566e-05   0.0
   2.8177203880e-01   3.7572973128e-03   3.1377175993e-05   0.0
   2.9400668038e-01   3.2079367670e-03   3.1203624406e-05   0.0
   3.0683589809e-01   2.8269990412e-03   3.0562841656e-05   0.0
   3.2025926704e-01   2.5115125979e-03   3.0046260059e-05   0.0
   3.3397812483e-01   2.2723238987e-03   2.9814958132e-05   0.0
   3.4799213954e-01   2.1422068451e-03   2.9435565613e-05   0.0
   3.6259905468e-01   1.8942173932e-03   2.9752824516e-05   0.0
   3.7779828546e-01   1.7818133793e-03   2.9325969792e-05   0.0
   3.9388707411e-01   1.5687290035e-03   2.8551535376e-05   0.0
   4.1086446721e-01   1.4097450100e-03   2.8236019801e-05   0.0
   4.2843165967e-01   1.3080439294e-03   2.7830151359e-05   0.0
   4.4658777494e-01   1.2297068605e-03   2.9263130525e-05   0.0
   4.6533186291e-01   1.1830307547e-03   4.1392651867e-05   0.0
   4.8258163335e-01   1.2763228747e-03   1.0807871297e-04   0.0
